location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Diversion Road Corridor,Iloilo,100,3,2,5798000.0,57982.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
San Juan - Beach District,La Union,30,1,1,1426000.0,47520.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
Molo - Heritage District,Iloilo,85,2,1,4076000.0,47958.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,1,2464000.0,82147.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
San Fernando City,La Union,42,1,2,1060000.0,25243.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Bauang - Inland,La Union,50,1,2,1235000.0,24691.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
San Fernando City,La Union,85,2,2,2005000.0,23592.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Bauang - Coastal,La Union,100,1,1,3827000.0,38269.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
San Juan - Surf Town,La Union,120,4,4,4902000.0,40848.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
Diversion Road Corridor,Iloilo,180,5,4,10298000.0,57210.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
San Juan - Surf Town,La Union,150,3,2,5955000.0,39698.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
San Juan - Beach District,La Union,30,1,1,1433000.0,47759.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Molo - Heritage District,Iloilo,85,1,2,4171000.0,49076.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Molo - Heritage District,Iloilo,30,1,2,1554000.0,51810.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
San Juan - Beach District,La Union,30,1,1,1215000.0,40495.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
San Fernando City,La Union,100,2,1,2491000.0,24908.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,1,2101000.0,70028.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2024
Bauang - Coastal,La Union,60,1,1,2353000.0,39221.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Jaro - Residential,Iloilo,180,6,5,8244000.0,45797.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Bauang - Coastal,La Union,120,4,3,4151000.0,34593.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Diversion Road Corridor,Iloilo,150,5,4,8915000.0,59431.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
San Fernando City,La Union,100,2,3,2738000.0,27376.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
San Juan - Surf Town,La Union,50,2,1,1923000.0,38465.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,50,2,3,3817000.0,76333.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
Molo - Heritage District,Iloilo,85,1,1,3597000.0,42320.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
Diversion Road Corridor,Iloilo,50,2,2,2724000.0,54472.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
San Juan - Surf Town,La Union,180,5,6,8065000.0,44806.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2024
San Juan - Beach District,La Union,42,1,1,1892000.0,45039.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2024
San Juan - Surf Town,La Union,180,5,5,6264000.0,34798.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
San Fernando City,La Union,100,2,3,2719000.0,27194.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Diversion Road Corridor,Iloilo,85,3,4,4655000.0,54770.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2023
Mandurriao - CBD Fringe,Iloilo,42,1,2,2130000.0,50722.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Molo - Heritage District,Iloilo,30,1,1,1260000.0,41995.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Bauang - Inland,La Union,42,1,1,1192000.0,28374.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Diversion Road Corridor,Iloilo,180,6,5,9417000.0,52315.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Bauang - Inland,La Union,42,2,2,1100000.0,26201.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
San Juan - Beach District,La Union,120,3,4,5832000.0,48601.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,3,3,4065000.0,56464.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Molo - Heritage District,Iloilo,150,3,4,5934000.0,39557.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
San Fernando City,La Union,42,1,1,1139000.0,27115.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Bauang - Coastal,La Union,72,2,2,2837000.0,39404.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
San Juan - Surf Town,La Union,42,1,2,2111000.0,50261.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
Molo - Heritage District,Iloilo,30,1,1,1299000.0,43288.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
Bauang - Coastal,La Union,180,4,5,7294000.0,40523.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Bauang - Inland,La Union,120,2,1,2958000.0,24653.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2024
San Fernando City,La Union,50,1,1,1399000.0,27986.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
San Juan - Beach District,La Union,42,1,1,2207000.0,52544.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2024
Bauang - Coastal,La Union,42,1,2,1658000.0,39488.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
San Fernando City,La Union,60,1,2,1806000.0,30097.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Mandurriao - CBD Fringe,Iloilo,150,4,4,10484000.0,69892.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Juan - Surf Town,La Union,100,3,2,3530000.0,35305.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,50,1,2,2512000.0,50238.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2024
San Fernando City,La Union,120,4,5,3273000.0,27272.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Mandurriao - CBD Fringe,Iloilo,100,2,1,6679000.0,66787.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Bauang - Coastal,La Union,150,4,4,4749000.0,31659.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
San Juan - Surf Town,La Union,180,4,4,6206000.0,34477.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
Diversion Road Corridor,Iloilo,180,4,3,11810000.0,65614.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Mandurriao - CBD Fringe,Iloilo,60,2,2,3492000.0,58205.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Juan - Beach District,La Union,85,2,1,3430000.0,40350.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Molo - Heritage District,Iloilo,85,3,3,3927000.0,46200.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Molo - Heritage District,Iloilo,60,1,1,2782000.0,46372.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Mandurriao - CBD Fringe,Iloilo,180,5,6,11565000.0,64249.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2023
San Juan - Beach District,La Union,180,4,5,7467000.0,41482.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Mandurriao - CBD Fringe,Iloilo,180,5,4,10713000.0,59517.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Bauang - Inland,La Union,60,1,1,1536000.0,25592.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Molo - Heritage District,Iloilo,100,2,3,4639000.0,46393.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Diversion Road Corridor,Iloilo,30,1,1,1949000.0,64957.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2023
San Juan - Beach District,La Union,150,5,6,7860000.0,52403.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,85,3,4,7465000.0,87825.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
San Fernando City,La Union,42,1,1,1029000.0,24503.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Jaro - Residential,Iloilo,50,1,1,1849000.0,36980.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
San Fernando City,La Union,120,3,4,3524000.0,29369.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Mandurriao - CBD Fringe,Iloilo,180,5,5,9092000.0,50511.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Mandurriao - CBD Fringe,Iloilo,180,6,5,11642000.0,64679.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
Bauang - Inland,La Union,180,5,6,4657000.0,25869.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2024
San Fernando City,La Union,72,3,3,1739000.0,24156.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Jaro - Residential,Iloilo,72,1,1,3673000.0,51011.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Mandurriao - CBD Fringe,Iloilo,50,2,1,2667000.0,53339.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Jaro - Residential,Iloilo,180,4,4,7787000.0,43262.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Bauang - Coastal,La Union,50,1,1,1735000.0,34705.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
San Juan - Beach District,La Union,60,2,1,3066000.0,51102.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2024
San Fernando City,La Union,180,4,3,4440000.0,24667.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Jaro - Residential,Iloilo,60,1,1,2765000.0,46077.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
San Juan - Beach District,La Union,42,2,1,1564000.0,37248.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2024
San Fernando City,La Union,30,1,1,759000.0,25301.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Bauang - Inland,La Union,60,1,1,1571000.0,26175.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
Bauang - Coastal,La Union,120,2,1,4270000.0,35582.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Bauang - Coastal,La Union,120,2,2,4169000.0,34739.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,2,1921000.0,64046.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Bauang - Coastal,La Union,60,2,1,1847000.0,30788.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,72,3,4,5054000.0,70201.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2024
Diversion Road Corridor,Iloilo,30,1,1,1465000.0,48829.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Bauang - Coastal,La Union,85,3,3,2647000.0,31139.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
Mandurriao - CBD Fringe,Iloilo,180,6,6,12840000.0,71333.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
Mandurriao - CBD Fringe,Iloilo,42,1,2,2651000.0,63110.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Jaro - Residential,Iloilo,180,4,5,7438000.0,41319.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
San Juan - Beach District,La Union,50,1,1,2089000.0,41784.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
Bauang - Inland,La Union,180,6,6,4226000.0,23475.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
San Juan - Surf Town,La Union,85,2,3,4236000.0,49841.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Jaro - Residential,Iloilo,30,1,1,1466000.0,48853.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Diversion Road Corridor,Iloilo,42,1,1,2537000.0,60409.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2023
Bauang - Coastal,La Union,85,3,2,3620000.0,42593.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
Bauang - Coastal,La Union,42,1,2,1560000.0,37154.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
San Juan - Beach District,La Union,85,1,1,3451000.0,40603.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2024
Jaro - Residential,Iloilo,50,1,2,2232000.0,44646.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Bauang - Inland,La Union,72,1,1,1590000.0,22081.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Mandurriao - CBD Fringe,Iloilo,100,1,1,6192000.0,61922.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2024
Jaro - Residential,Iloilo,60,1,2,2717000.0,45278.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2024
Bauang - Inland,La Union,72,3,3,1654000.0,22973.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Jaro - Residential,Iloilo,85,2,1,3770000.0,44357.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Bauang - Inland,La Union,60,1,1,1268000.0,21134.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
Bauang - Inland,La Union,100,3,4,2348000.0,23475.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,50,1,1,3656000.0,73123.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
Bauang - Coastal,La Union,120,4,4,4460000.0,37166.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,1,1,3942000.0,54750.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,42,2,2,2742000.0,65295.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Jaro - Residential,Iloilo,30,1,2,1314000.0,43799.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,150,5,4,12101000.0,80676.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Mandurriao - CBD Fringe,Iloilo,30,1,2,1589000.0,52979.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Fernando City,La Union,72,2,1,2173000.0,30176.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Bauang - Inland,La Union,72,1,1,1844000.0,25615.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Bauang - Coastal,La Union,60,2,1,2249000.0,37490.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
Molo - Heritage District,Iloilo,30,1,2,1119000.0,37289.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
San Juan - Surf Town,La Union,120,2,1,5570000.0,46417.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2023
Jaro - Residential,Iloilo,150,4,3,6139000.0,40926.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Mandurriao - CBD Fringe,Iloilo,42,1,1,2333000.0,55549.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Juan - Beach District,La Union,120,4,4,4416000.0,36800.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2023
San Fernando City,La Union,72,2,2,1808000.0,25109.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Bauang - Inland,La Union,100,1,1,2020000.0,20198.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Iloilo Business Park - Megaworld,Iloilo,50,1,1,4130000.0,82595.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2024
Molo - Heritage District,Iloilo,85,2,3,3100000.0,36468.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Bauang - Coastal,La Union,150,5,4,4736000.0,31570.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,120,4,4,10198000.0,84985.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
San Fernando City,La Union,150,3,4,3494000.0,23290.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,120,3,4,9114000.0,75949.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
San Fernando City,La Union,120,2,2,3727000.0,31056.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Diversion Road Corridor,Iloilo,60,1,2,3204000.0,53397.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
Bauang - Coastal,La Union,150,5,6,5158000.0,34388.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2023
Diversion Road Corridor,Iloilo,120,2,2,6630000.0,55254.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2024
San Juan - Surf Town,La Union,100,1,1,4576000.0,45756.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
San Fernando City,La Union,30,1,1,892000.0,29740.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Fernando City,La Union,42,1,1,1173000.0,27933.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
Diversion Road Corridor,Iloilo,50,2,3,2418000.0,48355.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Bauang - Coastal,La Union,85,3,2,3112000.0,36611.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2023
Diversion Road Corridor,Iloilo,50,1,2,2999000.0,59987.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Mandurriao - CBD Fringe,Iloilo,50,1,1,3230000.0,64593.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Jaro - Residential,Iloilo,42,2,3,1838000.0,43750.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2024
Jaro - Residential,Iloilo,60,2,1,2638000.0,43964.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2023
Bauang - Coastal,La Union,180,6,5,7680000.0,42665.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
San Juan - Beach District,La Union,85,1,2,3499000.0,41168.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Diversion Road Corridor,Iloilo,60,1,1,3516000.0,58592.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2024
Mandurriao - CBD Fringe,Iloilo,100,3,3,6632000.0,66317.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Jaro - Residential,Iloilo,30,1,2,1420000.0,47343.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Bauang - Coastal,La Union,120,4,3,4228000.0,35233.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Diversion Road Corridor,Iloilo,150,3,2,7494000.0,49962.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2023
San Fernando City,La Union,30,1,1,720000.0,24015.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
Bauang - Coastal,La Union,50,1,1,1559000.0,31183.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2023
Jaro - Residential,Iloilo,150,3,3,7417000.0,49446.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Mandurriao - CBD Fringe,Iloilo,42,1,1,2320000.0,55232.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Molo - Heritage District,Iloilo,42,1,1,1818000.0,43296.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
San Fernando City,La Union,150,5,4,4322000.0,28812.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Jaro - Residential,Iloilo,50,2,2,2056000.0,41123.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Molo - Heritage District,Iloilo,42,1,1,2021000.0,48115.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Bauang - Inland,La Union,150,5,6,3773000.0,25156.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Mandurriao - CBD Fringe,Iloilo,150,3,2,8528000.0,56852.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Bauang - Coastal,La Union,120,4,5,4993000.0,41605.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,60,1,1,4827000.0,80455.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Mandurriao - CBD Fringe,Iloilo,30,1,1,1766000.0,58855.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2024
Molo - Heritage District,Iloilo,50,1,2,2017000.0,40340.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
San Fernando City,La Union,120,2,3,2866000.0,23880.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Mandurriao - CBD Fringe,Iloilo,60,1,1,3768000.0,62806.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Juan - Beach District,La Union,150,5,4,6051000.0,40343.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,42,2,1,2839000.0,67586.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,1,2041000.0,68047.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,2,3,3929000.0,54563.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Molo - Heritage District,Iloilo,180,4,4,6887000.0,38260.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Molo - Heritage District,Iloilo,150,5,4,6266000.0,41773.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
Jaro - Residential,Iloilo,120,3,2,4877000.0,40643.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Bauang - Coastal,La Union,120,2,2,4384000.0,36536.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Molo - Heritage District,Iloilo,150,5,6,6853000.0,45689.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
Bauang - Coastal,La Union,42,1,1,1280000.0,30487.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2023
San Fernando City,La Union,85,3,4,2341000.0,27538.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,30,1,2,1958000.0,65283.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Bauang - Coastal,La Union,42,2,3,1421000.0,33823.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
San Fernando City,La Union,150,3,2,4264000.0,28429.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Jaro - Residential,Iloilo,100,1,1,4902000.0,49018.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Molo - Heritage District,Iloilo,60,1,1,2800000.0,46670.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
San Juan - Surf Town,La Union,42,2,3,1596000.0,38011.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Bauang - Coastal,La Union,72,1,2,2273000.0,31576.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2023
Jaro - Residential,Iloilo,42,1,1,1879000.0,44735.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Bauang - Coastal,La Union,100,2,3,3824000.0,38238.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2024
Mandurriao - CBD Fringe,Iloilo,50,2,1,2714000.0,54280.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Diversion Road Corridor,Iloilo,100,3,4,5054000.0,50537.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,30,1,2,2187000.0,72899.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Bauang - Coastal,La Union,120,2,3,3622000.0,30179.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Jaro - Residential,Iloilo,100,3,4,3755000.0,37553.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2024
San Juan - Surf Town,La Union,72,1,1,3287000.0,45651.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2024
San Fernando City,La Union,60,2,1,1367000.0,22792.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Molo - Heritage District,Iloilo,120,2,3,4678000.0,38985.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Bauang - Coastal,La Union,42,1,1,1471000.0,35030.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2023
San Juan - Beach District,La Union,42,1,1,1815000.0,43204.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2023
Jaro - Residential,Iloilo,72,1,1,3340000.0,46383.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Molo - Heritage District,Iloilo,100,3,4,3976000.0,39759.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,180,6,7,15098000.0,83880.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Mandurriao - CBD Fringe,Iloilo,100,3,2,6250000.0,62500.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
