location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Molo - Heritage District,Iloilo,61.0,3,2,2884019.0,47279.0,Lot,5.43,6.9,6.5,5.8,0.021,0.1636,Q4,2024
Molo - Heritage District,Iloilo,232.0,4,4,12615232.0,54376.0,Townhouse,4.95,5.2,6.5,5.8,0.112,0.1957,Q4,2024
Molo - Heritage District,Iloilo,197.0,3,3,10242621.0,51993.0,Condo,4.72,4.2,6.5,5.8,0.097,0.1263,Q4,2025
Molo - Heritage District,Iloilo,155.0,4,3,6945395.0,44809.0,Condo,5.37,4.9,6.5,5.8,0.356,0.1739,Q1,2024
Molo - Heritage District,Iloilo,172.0,3,2,7528956.0,43773.0,Condo,5.86,4.4,6.5,5.8,0.277,0.1387,Q2,2024
Molo - Heritage District,Iloilo,241.0,3,3,12898561.0,53521.0,Condo,5.08,4.8,6.5,5.8,0.096,0.1617,Q1,2024
Molo - Heritage District,Iloilo,232.0,2,1,10711672.0,46171.0,House,5.49,4.8,6.5,5.8,0.37,0.2,Q1,2025
Molo - Heritage District,Iloilo,47.0,3,3,2016065.0,42895.0,Lot,5.41,4.6,6.5,5.8,0.172,0.2,Q1,2025
Molo - Heritage District,Iloilo,125.0,4,4,5500250.0,44002.0,Townhouse,4.76,4.2,6.5,5.8,0.218,0.1514,Q2,2024
Molo - Heritage District,Iloilo,35.0,3,3,1486415.0,42469.0,Condo,5.01,6.0,6.5,5.8,0.187,0.1586,Q1,2024
Molo - Heritage District,Iloilo,123.0,2,2,5744961.0,46707.0,Condo,4.49,5.2,6.5,5.8,0.244,0.1968,Q4,2024
Molo - Heritage District,Iloilo,187.0,3,3,8803586.0,47078.0,Condo,4.92,4.9,6.5,5.8,0.226,0.2,Q3,2025
Molo - Heritage District,Iloilo,78.0,3,2,3667326.0,47017.0,House,4.75,5.5,6.5,5.8,0.138,0.1828,Q3,2024
Molo - Heritage District,Iloilo,63.0,4,4,2437344.0,38688.0,Condo,4.84,5.3,6.5,5.8,0.203,0.0987,Q3,2024
Molo - Heritage District,Iloilo,150.0,2,2,5629050.0,37527.0,Lot,4.7,5.2,6.5,5.8,0.411,0.129,Q4,2025
Molo - Heritage District,Iloilo,158.0,1,1,7854496.0,49712.0,Townhouse,4.89,5.4,6.5,5.8,0.236,0.1967,Q1,2024
Molo - Heritage District,Iloilo,207.0,2,2,9697950.0,46850.0,Condo,5.21,5.1,6.5,5.8,0.414,0.1816,Q2,2024
Molo - Heritage District,Iloilo,28.0,1,1,1119048.0,39966.0,House,4.95,5.4,6.5,5.8,0.257,0.1785,Q2,2024
Molo - Heritage District,Iloilo,88.0,5,5,3612488.0,41051.0,House,4.25,5.5,6.5,5.8,0.351,0.1697,Q3,2025
Molo - Heritage District,Iloilo,223.0,2,1,11483385.0,51495.0,Townhouse,4.7,5.1,6.5,5.8,0.146,0.1399,Q3,2024
Molo - Heritage District,Iloilo,198.0,3,2,9046422.0,45689.0,House,4.39,4.9,6.5,5.8,0.36,0.1385,Q4,2025
Molo - Heritage District,Iloilo,254.0,2,2,14185392.0,55848.0,Condo,5.1,5.9,6.5,5.8,0.134,0.1863,Q3,2024
Molo - Heritage District,Iloilo,232.0,2,1,11696512.0,50416.0,House,5.2,4.7,6.5,5.8,0.028,0.1256,Q1,2024
Molo - Heritage District,Iloilo,238.0,5,5,13650966.0,57357.0,Condo,5.1,5.2,6.5,5.8,0.089,0.1717,Q3,2025
Molo - Heritage District,Iloilo,155.0,2,1,8283045.0,53439.0,House,4.69,5.2,6.5,5.8,0.029,0.1766,Q4,2025
Molo - Heritage District,Iloilo,269.0,1,1,12489939.0,46431.0,Condo,5.1,4.6,6.5,5.8,0.427,0.1905,Q3,2025
Molo - Heritage District,Iloilo,131.0,2,1,4600065.0,35115.0,House,4.81,4.5,6.5,5.8,0.45,0.1287,Q3,2025
Molo - Heritage District,Iloilo,255.0,5,4,12529425.0,49135.0,Townhouse,4.54,4.8,6.5,5.8,0.348,0.1784,Q1,2024
Molo - Heritage District,Iloilo,124.0,5,5,5551852.0,44773.0,Condo,5.3,4.7,6.5,5.8,0.066,0.1036,Q1,2025
Molo - Heritage District,Iloilo,138.0,2,2,5191284.0,37618.0,Condo,5.33,4.1,6.5,5.8,0.407,0.1073,Q1,2024
Molo - Heritage District,Iloilo,199.0,3,3,8934702.0,44898.0,House,5.38,4.6,6.5,5.8,0.34,0.1402,Q1,2024
Molo - Heritage District,Iloilo,126.0,1,1,5284062.0,41937.0,Condo,4.76,5.2,6.5,5.8,0.163,0.0975,Q2,2025
Molo - Heritage District,Iloilo,62.0,3,3,2538032.0,40936.0,House,5.47,5.8,6.5,5.8,0.236,0.2,Q4,2025
Molo - Heritage District,Iloilo,253.0,1,1,12920710.0,51070.0,House,4.8,5.3,6.5,5.8,0.305,0.1973,Q2,2024
Molo - Heritage District,Iloilo,140.0,4,3,6314000.0,45100.0,Condo,5.26,3.4,6.5,5.8,0.03,0.0968,Q3,2024
Molo - Heritage District,Iloilo,261.0,4,3,13704588.0,52508.0,Townhouse,4.8,5.4,6.5,5.8,0.236,0.1898,Q4,2025
Molo - Heritage District,Iloilo,126.0,2,2,4839282.0,38407.0,House,4.91,4.7,6.5,5.8,0.335,0.151,Q4,2024
Molo - Heritage District,Iloilo,273.0,2,2,15078609.0,55233.0,House,4.03,5.3,6.5,5.8,0.101,0.1737,Q3,2024
Molo - Heritage District,Iloilo,178.0,1,1,8905340.0,50030.0,Condo,4.88,5.0,6.5,5.8,0.211,0.1955,Q4,2024
Molo - Heritage District,Iloilo,220.0,2,2,10812340.0,49147.0,Condo,5.04,4.9,6.5,5.8,0.249,0.159,Q2,2024
Molo - Heritage District,Iloilo,217.0,1,1,9079714.0,41842.0,Condo,4.84,4.9,6.5,5.8,0.336,0.1047,Q2,2024
Molo - Heritage District,Iloilo,76.0,2,2,2343992.0,30842.0,Lot,5.7,5.0,6.5,5.8,0.435,0.0913,Q2,2025
Molo - Heritage District,Iloilo,232.0,5,4,10521664.0,45352.0,Townhouse,4.54,5.8,6.5,5.8,0.385,0.1496,Q4,2024
Molo - Heritage District,Iloilo,265.0,1,1,13878845.0,52373.0,Townhouse,4.77,5.0,6.5,5.8,0.287,0.2,Q2,2024
Molo - Heritage District,Iloilo,193.0,4,3,9134497.0,47329.0,Condo,4.64,5.7,6.5,5.8,0.271,0.1585,Q4,2025
Molo - Heritage District,Iloilo,266.0,1,1,12768266.0,48001.0,House,4.77,5.6,6.5,5.8,0.279,0.135,Q1,2024
Molo - Heritage District,Iloilo,240.0,3,3,11192160.0,46634.0,Townhouse,5.41,5.4,6.5,5.8,0.254,0.0946,Q1,2025
Molo - Heritage District,Iloilo,194.0,2,1,10851196.0,55934.0,House,5.59,3.9,6.5,5.8,0.046,0.1988,Q3,2025
Molo - Heritage District,Iloilo,146.0,4,4,6130394.0,41989.0,Condo,4.72,5.7,6.5,5.8,0.32,0.1296,Q4,2025
Molo - Heritage District,Iloilo,243.0,2,2,10958328.0,45096.0,Townhouse,4.71,4.7,6.5,5.8,0.328,0.1741,Q3,2025
Molo - Heritage District,Iloilo,72.0,2,1,3045888.0,42304.0,Condo,4.54,5.4,6.5,5.8,0.24,0.1728,Q2,2025
Molo - Heritage District,Iloilo,168.0,3,2,7248528.0,43146.0,Condo,5.52,4.4,6.5,5.8,0.394,0.1209,Q1,2025
Molo - Heritage District,Iloilo,233.0,3,3,9727517.0,41749.0,Lot,5.45,4.3,6.5,5.8,0.309,0.0985,Q2,2025
Molo - Heritage District,Iloilo,265.0,3,3,13755090.0,51906.0,House,4.96,6.2,6.5,5.8,0.176,0.1364,Q2,2024
Molo - Heritage District,Iloilo,93.0,1,1,4229733.0,45481.0,Condo,4.44,4.4,6.5,5.8,0.028,0.1284,Q2,2025
Molo - Heritage District,Iloilo,48.0,2,1,2214096.0,46127.0,House,4.48,5.7,6.5,5.8,0.045,0.1735,Q4,2025
Molo - Heritage District,Iloilo,110.0,4,4,5102680.0,46388.0,Lot,5.07,5.1,6.5,5.8,0.171,0.1876,Q4,2024
Molo - Heritage District,Iloilo,245.0,3,3,12254410.0,50018.0,Condo,5.22,4.7,6.5,5.8,0.219,0.1172,Q4,2025
Molo - Heritage District,Iloilo,158.0,3,3,7765226.0,49147.0,Townhouse,4.17,5.0,6.5,5.8,0.092,0.1533,Q1,2024
Molo - Heritage District,Iloilo,39.0,2,1,1628445.0,41755.0,Condo,4.87,4.2,6.5,5.8,0.101,0.0958,Q1,2024
Molo - Heritage District,Iloilo,55.0,2,1,2251480.0,40936.0,Condo,5.65,5.0,6.5,5.8,0.119,0.1163,Q2,2025
Molo - Heritage District,Iloilo,111.0,4,4,4448658.0,40078.0,Condo,4.91,4.4,6.5,5.8,0.356,0.1808,Q3,2024
Molo - Heritage District,Iloilo,112.0,3,3,4474736.0,39953.0,House,5.6,4.8,6.5,5.8,0.352,0.1845,Q3,2024
Molo - Heritage District,Iloilo,59.0,1,1,2360472.0,40008.0,Condo,5.26,5.6,6.5,5.8,0.185,0.1825,Q2,2024
Molo - Heritage District,Iloilo,151.0,4,4,7085977.0,46927.0,Condo,4.57,5.2,6.5,5.8,0.094,0.1078,Q1,2025
Molo - Heritage District,Iloilo,147.0,3,2,7665903.0,52149.0,House,4.88,4.1,6.5,5.8,0.068,0.1559,Q2,2024
Molo - Heritage District,Iloilo,75.0,2,1,3454725.0,46063.0,House,4.95,5.5,6.5,5.8,0.057,0.1408,Q4,2025
Molo - Heritage District,Iloilo,84.0,2,1,3874668.0,46127.0,House,4.62,5.0,6.5,5.8,0.188,0.2,Q4,2025
Molo - Heritage District,Iloilo,194.0,3,2,10068018.0,51897.0,Townhouse,4.61,4.7,6.5,5.8,0.04,0.1681,Q4,2025
Molo - Heritage District,Iloilo,267.0,2,1,14518125.0,54375.0,Condo,5.6,5.4,6.5,5.8,0.163,0.2,Q3,2025
Molo - Heritage District,Iloilo,279.0,3,2,12741651.0,45669.0,Condo,4.61,4.9,6.5,5.8,0.433,0.1081,Q1,2025
Molo - Heritage District,Iloilo,167.0,3,2,8035205.0,48115.0,House,5.43,4.3,6.5,5.8,0.238,0.1441,Q4,2024
Molo - Heritage District,Iloilo,34.0,2,2,1356600.0,39900.0,House,4.83,6.1,6.5,5.8,0.374,0.1819,Q1,2025
Molo - Heritage District,Iloilo,253.0,4,4,13791030.0,54510.0,Condo,4.99,5.0,6.5,5.8,0.076,0.1344,Q2,2024
Molo - Heritage District,Iloilo,267.0,2,2,14353920.0,53760.0,Condo,5.22,5.0,6.5,5.8,0.135,0.1655,Q4,2024
Molo - Heritage District,Iloilo,95.0,2,1,3538085.0,37243.0,Condo,4.76,4.8,6.5,5.8,0.427,0.1513,Q3,2024
Molo - Heritage District,Iloilo,127.0,3,3,5860034.0,46142.0,Condo,5.23,5.7,6.5,5.8,0.185,0.2,Q1,2025
Molo - Heritage District,Iloilo,31.0,3,2,1013452.0,32692.0,Lot,4.18,4.7,6.5,5.8,0.299,0.1115,Q3,2024
Molo - Heritage District,Iloilo,229.0,2,2,9890739.0,43191.0,House,5.18,4.1,6.5,5.8,0.44,0.2,Q1,2024
Molo - Heritage District,Iloilo,222.0,3,3,10469298.0,47159.0,Condo,4.01,4.6,6.5,5.8,0.257,0.1383,Q2,2024
Molo - Heritage District,Iloilo,30.0,4,3,1215240.0,40508.0,House,4.91,5.8,6.5,5.8,0.151,0.1462,Q4,2024
Molo - Heritage District,Iloilo,204.0,4,3,9134712.0,44778.0,House,5.34,5.5,6.5,5.8,0.249,0.1533,Q2,2024
Molo - Heritage District,Iloilo,130.0,4,4,6116240.0,47048.0,Condo,5.25,4.8,6.5,5.8,0.043,0.1223,Q4,2025
Molo - Heritage District,Iloilo,164.0,2,2,8519144.0,51946.0,Condo,4.48,5.8,6.5,5.8,0.068,0.2,Q3,2024
Molo - Heritage District,Iloilo,80.0,2,2,3773200.0,47165.0,House,4.53,5.4,6.5,5.8,0.023,0.1984,Q3,2024
Molo - Heritage District,Iloilo,232.0,3,3,10704480.0,46140.0,Condo,4.72,4.8,6.5,5.8,0.4,0.2,Q3,2024
Molo - Heritage District,Iloilo,128.0,1,1,5549312.0,43354.0,House,5.07,4.9,6.5,5.8,0.309,0.2,Q3,2024
San Fernando City,La Union,88.0,2,2,2390608.0,27166.0,Condo,5.23,3.6,7.2,4.0,0.037,0.1226,Q3,2024
San Fernando City,La Union,41.0,1,1,770923.0,18803.0,Condo,5.25,5.0,7.2,4.0,0.365,0.128,Q1,2025
San Fernando City,La Union,209.0,1,1,6210435.0,29715.0,Condo,5.36,5.5,7.2,4.0,0.232,0.0773,Q4,2025
San Fernando City,La Union,217.0,4,4,6540380.0,30140.0,Condo,5.12,6.2,7.2,4.0,0.333,0.0739,Q4,2025
San Fernando City,La Union,261.0,2,2,7720641.0,29581.0,Condo,4.53,6.2,7.2,4.0,0.343,0.0744,Q4,2024
San Fernando City,La Union,259.0,3,2,9003099.0,34761.0,House,5.28,4.4,7.2,4.0,0.238,0.0869,Q2,2024
San Fernando City,La Union,51.0,3,3,981393.0,19243.0,House,5.0,5.0,7.2,4.0,0.418,0.1206,Q2,2024
San Fernando City,La Union,183.0,2,2,4689192.0,25624.0,Condo,4.81,4.3,7.2,4.0,0.446,0.102,Q4,2024
San Fernando City,La Union,204.0,4,4,5940072.0,29118.0,House,4.88,6.1,7.2,4.0,0.174,0.0639,Q1,2025
San Fernando City,La Union,178.0,3,2,5623732.0,31594.0,Lot,4.72,5.8,7.2,4.0,0.074,0.0931,Q4,2024
San Fernando City,La Union,29.0,1,1,617178.0,21282.0,House,5.36,5.4,7.2,4.0,0.176,0.0655,Q3,2024
San Fernando City,La Union,36.0,3,3,788004.0,21889.0,Townhouse,4.43,5.3,7.2,4.0,0.116,0.0883,Q3,2024
San Fernando City,La Union,195.0,3,3,6350370.0,32566.0,House,4.6,6.0,7.2,4.0,0.248,0.0881,Q2,2025
San Fernando City,La Union,243.0,2,2,7995186.0,32902.0,Condo,4.87,5.9,7.2,4.0,0.183,0.1058,Q4,2024
San Fernando City,La Union,70.0,3,2,1626520.0,23236.0,Condo,5.65,5.9,7.2,4.0,0.227,0.0986,Q3,2025
San Fernando City,La Union,36.0,3,3,782316.0,21731.0,Lot,5.42,5.5,7.2,4.0,0.348,0.1221,Q1,2025
San Fernando City,La Union,128.0,2,2,3683712.0,28779.0,House,4.34,5.0,7.2,4.0,0.138,0.0602,Q3,2025
San Fernando City,La Union,104.0,5,5,2777320.0,26705.0,Townhouse,5.54,5.7,7.2,4.0,0.251,0.1148,Q4,2024
San Fernando City,La Union,275.0,3,2,8951525.0,32551.0,Lot,5.54,5.7,7.2,4.0,0.164,0.0606,Q1,2024
San Fernando City,La Union,261.0,3,2,8030187.0,30767.0,Condo,4.53,5.1,7.2,4.0,0.358,0.081,Q3,2024
San Fernando City,La Union,167.0,1,1,4356696.0,26088.0,Condo,3.99,5.0,7.2,4.0,0.295,0.1225,Q1,2025
San Fernando City,La Union,267.0,2,1,10213017.0,38251.0,House,4.97,5.9,7.2,4.0,0.024,0.1088,Q3,2025
San Fernando City,La Union,83.0,2,2,1719179.0,20713.0,Condo,5.45,6.2,7.2,4.0,0.304,0.0714,Q4,2024
San Fernando City,La Union,277.0,3,2,9672563.0,34919.0,House,5.64,4.8,7.2,4.0,0.093,0.0944,Q2,2024
San Fernando City,La Union,138.0,3,3,3542322.0,25669.0,Townhouse,4.65,5.0,7.2,4.0,0.332,0.1111,Q1,2024
San Fernando City,La Union,146.0,3,3,4104644.0,28114.0,House,5.7,5.4,7.2,4.0,0.264,0.1266,Q1,2025
San Fernando City,La Union,37.0,2,2,836829.0,22617.0,Condo,4.11,5.5,7.2,4.0,0.193,0.1048,Q3,2024
San Fernando City,La Union,70.0,3,2,1578990.0,22557.0,House,4.85,4.9,7.2,4.0,0.318,0.0608,Q4,2024
San Fernando City,La Union,74.0,4,4,1646796.0,22254.0,Condo,4.83,6.3,7.2,4.0,0.388,0.095,Q2,2025
San Fernando City,La Union,149.0,3,3,3779385.0,25365.0,Townhouse,5.46,5.5,7.2,4.0,0.355,0.07,Q4,2024
San Fernando City,La Union,73.0,3,3,1529788.0,20956.0,Condo,5.52,5.5,7.2,4.0,0.255,0.0624,Q2,2024
San Fernando City,La Union,51.0,4,3,1184067.0,23217.0,Townhouse,5.38,6.3,7.2,4.0,0.331,0.1022,Q1,2024
San Fernando City,La Union,179.0,1,1,5213196.0,29124.0,House,4.46,4.9,7.2,4.0,0.198,0.115,Q3,2024
San Fernando City,La Union,247.0,3,2,7665892.0,31036.0,Condo,5.35,5.1,7.2,4.0,0.359,0.0616,Q4,2025
San Fernando City,La Union,42.0,5,5,932610.0,22205.0,House,5.2,4.4,7.2,4.0,0.376,0.1155,Q2,2024
San Fernando City,La Union,167.0,3,3,5309097.0,31791.0,Condo,4.33,5.1,7.2,4.0,0.079,0.11,Q4,2024
San Fernando City,La Union,269.0,2,1,9848628.0,36612.0,House,4.17,4.3,7.2,4.0,0.122,0.1133,Q3,2024
San Fernando City,La Union,128.0,5,5,3084544.0,24098.0,Townhouse,5.42,5.6,7.2,4.0,0.136,0.0767,Q2,2024
San Fernando City,La Union,71.0,2,1,1803329.0,25399.0,Townhouse,4.93,5.5,7.2,4.0,0.091,0.0874,Q3,2025
San Fernando City,La Union,45.0,2,2,1046385.0,23253.0,Condo,4.49,5.0,7.2,4.0,0.189,0.0676,Q2,2025
San Fernando City,La Union,263.0,2,2,9359907.0,35589.0,House,4.92,5.1,7.2,4.0,0.103,0.0762,Q1,2024
San Fernando City,La Union,128.0,2,1,3071744.0,23998.0,Townhouse,5.15,5.7,7.2,4.0,0.276,0.0808,Q4,2024
San Fernando City,La Union,51.0,2,1,1238076.0,24276.0,Townhouse,4.97,4.5,7.2,4.0,0.064,0.082,Q2,2024
San Fernando City,La Union,245.0,2,1,7448735.0,30403.0,Condo,4.38,5.3,7.2,4.0,0.136,0.0716,Q3,2024
San Fernando City,La Union,229.0,4,4,6870916.0,30004.0,Condo,5.75,5.6,7.2,4.0,0.306,0.0726,Q3,2024
San Fernando City,La Union,204.0,2,2,5959860.0,29215.0,Lot,5.4,4.1,7.2,4.0,0.191,0.124,Q1,2025
San Fernando City,La Union,46.0,3,2,1136062.0,24697.0,Condo,4.87,5.6,7.2,4.0,0.201,0.1156,Q3,2024
San Fernando City,La Union,46.0,4,4,953534.0,20729.0,Condo,4.88,4.2,7.2,4.0,0.363,0.0839,Q2,2024
San Fernando City,La Union,80.0,4,3,1672400.0,20905.0,Townhouse,5.14,5.1,7.2,4.0,0.443,0.1274,Q3,2024
San Fernando City,La Union,65.0,2,2,1462435.0,22499.0,Condo,4.55,4.5,7.2,4.0,0.263,0.0762,Q2,2025
San Fernando City,La Union,160.0,1,1,4901440.0,30634.0,Townhouse,5.13,6.1,7.2,4.0,0.054,0.0883,Q4,2024
San Fernando City,La Union,125.0,3,2,3707375.0,29659.0,Condo,4.47,4.5,7.2,4.0,0.064,0.1177,Q1,2025
San Fernando City,La Union,220.0,4,4,5704380.0,25929.0,House,4.97,4.2,7.2,4.0,0.436,0.091,Q1,2024
San Fernando City,La Union,50.0,3,2,1065400.0,21308.0,Lot,4.53,5.3,7.2,4.0,0.312,0.0759,Q2,2025
San Fernando City,La Union,210.0,2,2,5571510.0,26531.0,Lot,4.55,5.0,7.2,4.0,0.344,0.0856,Q1,2025
San Fernando City,La Union,263.0,3,3,7747980.0,29460.0,Lot,5.66,4.3,7.2,4.0,0.311,0.0951,Q1,2024
San Fernando City,La Union,58.0,3,3,1463340.0,25230.0,Townhouse,5.02,5.5,7.2,4.0,0.097,0.1038,Q3,2024
San Fernando City,La Union,191.0,3,3,5530405.0,28955.0,Condo,5.08,4.0,7.2,4.0,0.213,0.0883,Q4,2024
San Fernando City,La Union,154.0,4,4,3932852.0,25538.0,Lot,4.2,4.6,7.2,4.0,0.363,0.0901,Q3,2025
San Fernando City,La Union,49.0,3,2,905422.0,18478.0,Lot,4.76,4.9,7.2,4.0,0.393,0.078,Q2,2025
San Fernando City,La Union,99.0,3,3,2861001.0,28899.0,House,5.18,5.7,7.2,4.0,0.122,0.0976,Q4,2024
San Fernando City,La Union,225.0,3,2,6810525.0,30269.0,Condo,5.08,6.0,7.2,4.0,0.276,0.0748,Q2,2024
San Fernando City,La Union,246.0,3,3,8836074.0,35919.0,Condo,4.14,5.9,7.2,4.0,0.088,0.1216,Q1,2024
San Fernando City,La Union,118.0,3,2,2747512.0,23284.0,House,5.08,5.1,7.2,4.0,0.432,0.1129,Q4,2024
San Fernando City,La Union,52.0,2,2,1279252.0,24601.0,House,5.15,3.7,7.2,4.0,0.128,0.0886,Q3,2025
San Fernando City,La Union,87.0,3,3,2071992.0,23816.0,Condo,5.51,5.4,7.2,4.0,0.332,0.1129,Q2,2024
San Fernando City,La Union,240.0,3,3,8035680.0,33482.0,Condo,4.74,6.1,7.2,4.0,0.119,0.0595,Q3,2024
San Fernando City,La Union,170.0,2,2,4823580.0,28374.0,House,4.1,5.9,7.2,4.0,0.285,0.0839,Q3,2025
San Fernando City,La Union,134.0,1,1,3149000.0,23500.0,Condo,4.6,5.5,7.2,4.0,0.303,0.0908,Q1,2025
San Fernando City,La Union,28.0,3,2,568204.0,20293.0,Lot,4.56,4.5,7.2,4.0,0.161,0.0929,Q1,2025
San Fernando City,La Union,224.0,3,3,6533408.0,29167.0,Condo,5.29,4.9,7.2,4.0,0.372,0.113,Q3,2024
San Fernando City,La Union,143.0,2,2,3664518.0,25626.0,Condo,3.91,6.4,7.2,4.0,0.401,0.1285,Q1,2025
San Fernando City,La Union,164.0,2,2,4216932.0,25713.0,Condo,4.82,4.3,7.2,4.0,0.388,0.0864,Q3,2024
San Fernando City,La Union,240.0,2,1,7792320.0,32468.0,Townhouse,5.57,4.5,7.2,4.0,0.162,0.0843,Q2,2024
San Fernando City,La Union,168.0,5,5,4639824.0,27618.0,Townhouse,5.0,5.8,7.2,4.0,0.34,0.103,Q1,2024
San Fernando City,La Union,261.0,4,3,7979031.0,30571.0,Condo,5.36,4.9,7.2,4.0,0.261,0.0793,Q3,2025
San Fernando City,La Union,167.0,3,3,4449715.0,26645.0,Condo,4.34,4.5,7.2,4.0,0.275,0.0692,Q2,2024
San Fernando City,La Union,112.0,2,1,2860816.0,25543.0,Condo,4.36,6.1,7.2,4.0,0.225,0.1284,Q2,2025
San Fernando City,La Union,260.0,3,2,8653320.0,33282.0,Condo,5.57,5.5,7.2,4.0,0.278,0.1174,Q1,2025
San Fernando City,La Union,188.0,3,2,5768780.0,30685.0,House,5.04,5.0,7.2,4.0,0.078,0.1281,Q3,2025
San Fernando City,La Union,218.0,5,4,6747318.0,30951.0,Condo,5.04,4.5,7.2,4.0,0.196,0.0747,Q4,2025
San Fernando City,La Union,82.0,1,1,1971936.0,24048.0,House,4.55,6.4,7.2,4.0,0.096,0.0603,Q3,2025
San Fernando City,La Union,196.0,1,1,6006616.0,30646.0,Condo,5.04,5.2,7.2,4.0,0.14,0.0905,Q1,2024
San Fernando City,La Union,167.0,3,3,5517012.0,33036.0,House,4.54,6.0,7.2,4.0,0.075,0.1264,Q4,2024
San Fernando City,La Union,51.0,2,2,1224918.0,24018.0,Condo,5.47,5.7,7.2,4.0,0.111,0.069,Q1,2025
San Fernando City,La Union,89.0,3,2,1739594.0,19546.0,Condo,6.09,4.9,7.2,4.0,0.356,0.0675,Q2,2024
San Fernando City,La Union,257.0,3,2,7865228.0,30604.0,Condo,5.19,4.9,7.2,4.0,0.256,0.064,Q1,2024
San Fernando City,La Union,170.0,1,1,5260990.0,30947.0,Condo,4.75,6.1,7.2,4.0,0.03,0.1142,Q4,2025
San Fernando City,La Union,222.0,2,2,6250188.0,28154.0,Condo,3.99,6.1,7.2,4.0,0.359,0.1157,Q1,2024
San Fernando City,La Union,68.0,3,3,1406308.0,20681.0,Lot,4.33,4.1,7.2,4.0,0.411,0.1092,Q3,2025
San Fernando City,La Union,80.0,4,3,1672800.0,20910.0,Condo,5.62,5.5,7.2,4.0,0.399,0.0628,Q1,2024
San Fernando City,La Union,265.0,2,2,8440515.0,31851.0,Condo,4.59,5.1,7.2,4.0,0.374,0.1112,Q1,2025
San Fernando City,La Union,132.0,2,1,3088800.0,23400.0,Condo,4.85,4.6,7.2,4.0,0.447,0.0914,Q3,2024
San Fernando City,La Union,251.0,3,3,7805096.0,31096.0,Townhouse,5.26,5.4,7.2,4.0,0.272,0.0704,Q4,2025
San Fernando City,La Union,231.0,2,1,6269109.0,27139.0,Lot,5.59,4.4,7.2,4.0,0.434,0.0803,Q1,2025
San Fernando City,La Union,110.0,3,3,2310770.0,21007.0,Townhouse,4.92,4.9,7.2,4.0,0.428,0.0952,Q1,2024
San Fernando City,La Union,267.0,3,3,8956782.0,33546.0,House,4.84,4.7,7.2,4.0,0.155,0.0828,Q2,2024
San Fernando City,La Union,223.0,2,2,6237087.0,27969.0,Townhouse,5.03,4.9,7.2,4.0,0.391,0.129,Q4,2024
San Fernando City,La Union,57.0,3,2,1124781.0,19733.0,Condo,4.75,5.2,7.2,4.0,0.361,0.0932,Q1,2024
San Fernando City,La Union,49.0,3,3,982548.0,20052.0,Townhouse,4.77,4.6,7.2,4.0,0.354,0.0858,Q1,2024
San Fernando City,La Union,57.0,2,1,1168101.0,20493.0,Townhouse,5.16,6.1,7.2,4.0,0.405,0.1076,Q2,2024
San Fernando City,La Union,213.0,3,3,7465437.0,35049.0,Condo,5.07,5.5,7.2,4.0,0.185,0.1059,Q2,2025
San Fernando City,La Union,61.0,4,3,1302838.0,21358.0,House,5.85,6.3,7.2,4.0,0.192,0.0592,Q1,2024
San Fernando City,La Union,97.0,3,2,2310055.0,23815.0,Condo,5.18,5.1,7.2,4.0,0.295,0.1036,Q3,2024
San Fernando City,La Union,135.0,2,2,3067470.0,22722.0,Condo,5.46,4.9,7.2,4.0,0.337,0.0766,Q3,2024
San Fernando City,La Union,59.0,3,2,1173038.0,19882.0,Townhouse,4.57,6.3,7.2,4.0,0.398,0.0861,Q1,2024
San Fernando City,La Union,109.0,2,1,2467324.0,22636.0,Condo,5.21,4.9,7.2,4.0,0.397,0.11,Q3,2024
San Fernando City,La Union,197.0,3,3,5755158.0,29214.0,House,4.71,5.1,7.2,4.0,0.33,0.0992,Q1,2025
San Fernando City,La Union,272.0,3,3,8063440.0,29645.0,Lot,5.16,5.6,7.2,4.0,0.431,0.0856,Q3,2025
San Fernando City,La Union,144.0,2,2,4049424.0,28121.0,House,5.28,4.5,7.2,4.0,0.097,0.0711,Q2,2024
San Fernando City,La Union,215.0,2,1,5841120.0,27168.0,Condo,5.02,5.6,7.2,4.0,0.429,0.0955,Q1,2025
San Fernando City,La Union,160.0,4,4,4643360.0,29021.0,House,5.96,5.6,7.2,4.0,0.048,0.082,Q1,2024
San Fernando City,La Union,143.0,2,2,3861000.0,27000.0,Townhouse,5.57,6.0,7.2,4.0,0.259,0.1249,Q4,2024
San Fernando City,La Union,157.0,4,3,4766520.0,30360.0,Condo,5.47,5.7,7.2,4.0,0.059,0.0975,Q3,2025
San Fernando City,La Union,269.0,3,3,9127439.0,33931.0,Condo,5.31,6.0,7.2,4.0,0.264,0.1215,Q3,2024
San Fernando City,La Union,40.0,3,2,916360.0,22909.0,House,5.71,5.1,7.2,4.0,0.188,0.0871,Q1,2024
San Fernando City,La Union,155.0,1,1,4787175.0,30885.0,Lot,4.43,4.7,7.2,4.0,0.055,0.1187,Q1,2025
San Fernando City,La Union,38.0,2,2,755022.0,19869.0,Condo,5.55,6.5,7.2,4.0,0.299,0.0631,Q1,2024
